source,username,rating,review_text,date
com.telkom.tracencare,Mohammad Takrifan,5,sangat bermanfaat,2025-10-20 05:53:46
com.telkom.tracencare,RUSNANG,1,kok gak bisa dibuka ya Apl SATU SEHAT,2025-10-20 01:33:53
com.telkom.tracencare,Ahya,1,"aplikasinya jelek banget,, tidak bisa bantu follow up jika terjadi kesalahan",2025-10-19 12:13:22
com.telkom.tracencare,Reza Febriandi,1,kenapa tidak bisa mengunduh sertifikat vaksin?,2025-10-19 11:24:35
com.telkom.tracencare,Aulianisa Nurul17,1,punya gua gabisa liat hasil vaksin nya,2025-10-19 02:23:01
com.telkom.tracencare,Dibek Cuyy,1,ini gimanaa saya download sertifikat vaksin gabisa bisa,2025-10-19 00:05:41
com.telkom.tracencare,Hanantyo Firadi Putro,2,mau verifikasi profil untuk lihat rekaman medis gak bisa ! tolong diperbaiki,2025-10-18 02:48:33
com.telkom.tracencare,Budi Pratama,1,"up date ya up date setiap up date selalu minta login melulu,akhir nya lupa akun,akhir nya tidak bisa di gunakan",2025-10-17 16:11:13
com.telkom.tracencare,NN NN,1,Useless app. Get health check up and I can't see it right away. Only doctor can see the result. She said just wait and see for the result. I hate this. Not recommended to get free checking if it's just basic stuff on stupid clinic. Seems like government want to collect data and harvest it for something basic offer.,2025-10-17 01:40:17
com.telkom.tracencare,Isma Wati,5,bagus apk nya terimakasih,2025-10-16 12:58:57
com.telkom.tracencare,Askah Rifki hamizan,1,gk jelas alamat skolah sm alamt tigal tidak d temukan terus . aplikasi gk jelas,2025-10-16 11:27:57
com.telkom.tracencare,Tri Handayani Septiana,1,aplikasi beban doank...,2025-10-16 09:16:36
com.telkom.tracencare,FASIL JB,1,sampah,2025-10-16 06:16:31
com.telkom.tracencare,Haniza,2,"awal² bisa di akses, sekarang malah harus login lagi dan harus milih tema tapi loading terus, solusinya gimana ya? pdhl sudh di uninstal tapi tetep aja",2025-10-16 04:25:17
com.telkom.tracencare,Winarto Soneta,1,sertifikat vaksi tidak bisa diunduh,2025-10-16 02:53:38
com.telkom.tracencare,Dedi Prandora,1,Ok,2025-10-15 14:18:09
com.telkom.tracencare,maman,1,"aneh bgt ini dah apk, mau liat sertifikat vaksin ga bisa2 heran udah email berkali2 jwbnya masih ada pemeliharaan terus lama bgt, mana malah disuruh ngecek sendiri di puskesmas buat data vaksin nya gajelas bgttt",2025-10-15 13:17:51
com.telkom.tracencare,Muhammad Hakim,1,"gak bisa masuk akun, biasanya bisa",2025-10-15 09:21:15
com.telkom.tracencare,Liza Harfina Rambe,5,informatif,2025-10-15 05:50:04
com.telkom.tracencare,Margaretta Harjadi,1,"mau lihat tiket pemeriksaan saja susah, dr tadi loding terus",2025-10-15 05:28:15
com.telkom.tracencare,raditya indra,1,aplikasi crash tidak bisa login otp salah terus,2025-10-14 21:41:39
com.telkom.tracencare,Fitrah Ramadhon,1,Bintang 1 Karena Bikin kesal,2025-10-14 14:51:08
com.telkom.tracencare,Agustinus Prasetyo,2,"menu tiket pemeriksaan loading terussss,,",2025-10-14 12:37:36
com.telkom.tracencare,Dewi Rizna,1,"kenapa pas halaman daftar pemeriksaan gratisnya loading terus. Padahal saya mau daftar, mumpung ulang tahun. nanti lewat bulan pasti ga bisa lagi. Apa programnya sdh tdk ada? Bukannya itu programnya Bapak Presiden?",2025-10-14 10:46:57
com.telkom.tracencare,Geri Antonio,1,"banyak error ketika login dan sekarang tidak bisa login, aplikasi sering logout sendiri",2025-10-14 05:22:03
com.telkom.tracencare,Endah Sudarwati,2,"Aplikasinya tidak dapat digunakan, sudah memasukkan kode OTP berkali-kali namun tidak bisa login. Mohon solusinya.",2025-10-13 19:49:27
com.telkom.tracencare,Nia Srinarwati,1,"ini aplikasi kenapa sih salah pin segala padahal udah bener, coba ikutin lupa pin, terus udah verif email segala dll, udah buat ulang pin ..masih aja salah .. aneh padahal lagi urgent banget diperlukan tolong diperbaiki lagi kedepannya terimakasih",2025-10-13 16:14:19
com.telkom.tracencare,aguzt restless,1,"aplikasi yg sangat ribet, susah di pencet dengan alasan koneksi internet. internet data harga mahal tapi koneksi paling lemot.",2025-10-13 10:00:18
com.telkom.tracencare,Rommi Dwika Damara,1,sertifikat vaksin sudah ada tapi tertera tidak bisa di unduh,2025-10-13 02:51:32
com.telkom.tracencare,Davit Verintama,1,sering eror di bagian kode OTP/kode OTP tidak valid masu masuk susah nya minta ampun,2025-10-12 23:16:16
com.telkom.tracencare,Hasanul panji,1,aplikasi tolol,2025-10-12 12:06:23
com.telkom.tracencare,Yoseph Andreas,5,lupa email dan nomor hp . jadi ga bisa login . klik menu daftar . tapi sudah terdaftar . jadi haru bagaiman ????,2025-10-12 05:34:14
com.telkom.tracencare,Shaqeil Ibrahim,1,gak bisa login pake akun doang dih,2025-10-12 02:47:31
com.telkom.tracencare,Bintang Maha Putra,1,"aplikasi negara kah ini? klo iya knp gangguan mulu si, heran",2025-10-11 23:43:08
com.telkom.tracencare,AA Riez Zalfa,1,"Aku belum cek kesehatan gratis, tapi kenapa malah sudah ada hasil pemeriksaannya, di puskesmas tanjung sari Surabaya? jadi aku nggak bisa cek lagi kan? jadi ini solusinya gimana? belum cek kesehatan kok sudah ada hasilnya?",2025-10-11 10:46:13
com.telkom.tracencare,ERICK KRISNA ESTARIO PLAITUKA,1,ini apk apaan otp dikirim benar ga sesuai terus cara masuk nya gmna? gejelas,2025-10-11 00:31:25
com.telkom.tracencare,Anastasia Ninuk,1,tiba² logout sendiri dan tidak bisa login lagi. semua cara sudah dicoba sampai uninstall app. bagaimana kinerja IT nya? sekelas app kementerian lho ini. sinkronisasi data saja tidak mampu,2025-10-11 00:27:24
com.telkom.tracencare,Siti Mariyah Ulfah,1,"APLIKASI BUSUK, LOGIN GABISA, FORGOT PASSWORD GABISA, KORUPSI AJA TERUS",2025-10-10 17:23:03
com.telkom.tracencare,Yonny eko Indrawan,1,"Aplikasi ini malah bikin ribet....karena tidak semua lansia bisa menggunakan hp dan belum tentu semua lansia punya hp ...jadi kalau membuat peraturan/kebijakan tolong difikirkan yang matang2...kita rakyat sudah susah,jangan di tambahin lagi ...",2025-10-10 16:55:26
com.telkom.tracencare,muhammad indra harjunada,1,"aplikasi gk jelas, program cek gratis gak jelas juga... program cek gratis di WA ada banyak, setelah sampai di puskesmas cuma dapat cek tinggi, berat, tekanan darah dan kolestrol, setelah itu disuruh pulang tanpa ada konsultasi. hasil akan masuk di aplikasi. sudah 1 bulan gak ada hasil diaplikasi, ya udah uninstal aja... untuk pelayanan dipuskesmas, setelah tahu mau ikut program gratis, saya merasa kyk gk dianggap... setiap ada pertanyaan malah saling lempar...",2025-10-10 12:44:10
com.telkom.tracencare,Aas Gunarto,5,semoga semakin bagus baik,2025-10-10 02:47:08
com.telkom.tracencare,khusus game,3,aplikasi ga guna,2025-10-10 02:34:04
com.telkom.tracencare,Mr BaBon,3,? —)) 800)) 800)) 800?) 800) 75 +400.1.1 +4) 80) 7+4 +2 +4) 8025)) +400.1.1 5,2025-10-09 19:41:22
com.telkom.tracencare,Ocha Anjani,1,"Akun saya tiba-tiba tidak dapat di buka,sudah masukkan pass tapi tetap salah. coba pakai kode otp masih juga tidak bisa mengakses,padahal itu kode otp yang baru masuk. dikatakan tidak valid,saya sudah mencoba beberapa kali masih seperti itu juga. tidak dapat login padahal apk juga sudah upg ke yang paling baru. entah dimana salahnya juga tidak yakin,padahal saya ingin melihat report dari CKG di bulan mei kemarin. terakhir seingat saya bisa login di bulan juli-agt tapi blm ada hasil report sm skl",2025-10-09 18:54:54
com.telkom.tracencare,Hai Lalaa,1,sudah masukan email dgn benar malah tidak bisa log in,2025-10-09 15:00:02
com.telkom.tracencare,Mimi Susanti2014,5,aplikasinya bagus. bnyak fitur kesehatannya. mantap,2025-10-09 13:52:56
com.telkom.tracencare,Hasbi Aziz Al Bazi,1,login ngga bisa2,2025-10-09 10:46:43
com.telkom.tracencare,Lili,1,"Teuing ,meni rarudettt , bintang 1 ,neangan ngaran sakola meni KA eweh Jeung kelas naaa",2025-10-09 10:31:14
com.telkom.tracencare,Indra Pratama,4,"ini kenapa saya masuk mau cek sertifikat vaksin saya yg keluar malah sertifikat vaksin orang tua saya ya bukan saya????tolong donk bantu,mau saya cetak buat perlengkapan",2025-10-09 09:01:04
com.telkom.tracencare,Dzaki Atha Hibrizi (dzaki),1,lu bikin app kok gini sih pak,2025-10-09 07:30:45
com.telkom.tracencare,Yusri Mubarok,1,"pancingannya, periksa gratis... suruh install aplikasi ini, ngisi data pribadi banyak beneer... Apakah ada jaminan data pribadi kita aman?... klopun bocor kita g bs nuntut!...",2025-10-09 03:19:50
com.telkom.tracencare,R DD,1,udah masukin OTP yang dikirim masa gak valid. Heran salah dimananya,2025-10-09 01:58:38
com.telkom.tracencare,Lisa Aprianti,1,helpdesk dimana nya tolong diperbaiki aplikasinya,2025-10-08 17:48:01
com.telkom.tracencare,fallen johan,1,"payah,udah gk bisa masuk,lupa pin,dah dapat otp,udah masukkan kode tapi katanya salah,udah 2bulan tapi tidak ada perubahan,kirim pengaduan melalui email pun tidak ada solusi",2025-10-08 16:11:33
com.telkom.tracencare,Umi Tasnima,1,"banyak fitur yang jelek dan susah dipencet,lalu informasi banyak yang nggak lengkap, saya mau verifikasi data diri, yang jenjang siswa sudah saya isi, tapi ternyata pas saya isi kolom lain jenjangnya terhapus dan harus mengulangi tapi pas saya mau isi ulang ternyata eror nggak bisa di buka, lokasi sekolah juga banyak yang nggak lengkap , saya mau isi nama sekolah saya tapi nggak ada, aplikasi kurang bagus. tombol verifikasi nya juga bermasalah.",2025-10-08 11:40:36
com.telkom.tracencare,Rara Alviany,1,"gabisa login terus heran, udah install berkali kali juga tetep aja gabisa.",2025-10-07 22:52:25
com.telkom.tracencare,Zaki 04,1,tidak Bisa masuk,2025-10-07 22:10:10
com.telkom.tracencare,inke nuari,1,"gak bisa login, padahan pin udh bener, coba lupa pin ttp gk bisa. aplikasi buatan pemerintah gak ada yang bener, bugdet aja di gedein.",2025-10-07 12:01:34
com.telkom.tracencare,Rosdiana,1,gak bisa kembali akun lamaku,2025-10-07 05:58:19
com.telkom.tracencare,Dhea Eka Puspita Sari,1,"apk buatan budak boomer, sebelumnya fine² aja loh. Aku uninstall terus aku unduh mau login dibilang salah pin, minta kode ke email ke pesan udh ku masukin kode nya, permintaan anda tidak valid. Maksudnya apa gitu? PERBAIKI SISTEM NYA LAGI, PIN YANG KAMI PASANG ITU SUDAH SESUAI DENGAN YANG KAMI BUAT.",2025-10-07 05:14:29
com.telkom.tracencare,Iffan Huda,1,"aplikasi sampah, login gk valid terus",2025-10-07 03:17:28
com.telkom.tracencare,pet douw,5,om,2025-10-07 02:52:12
com.telkom.tracencare,Yadi Rismayadi,5,mantap,2025-10-07 00:34:29
com.telkom.tracencare,Fauzan Haryanto,5,"Alhamdulillah nemu aplikasi ini, bisa download sertifikat vaksin, lengkap. Tinggal unduh dan cetak. Mantab's. Semoga jadi amal jariyah prmbuatnya. Aamiin_🤲🏻",2025-10-06 23:41:43
com.telkom.tracencare,Indriya 231,2,apk tidak bisa login,2025-10-06 11:50:32
com.telkom.tracencare,Fahmi Jannatan,1,saya login dn verifikasi dgn mail dn nom yg tlh terdaftar tetep gagal,2025-10-06 04:56:20
com.telkom.tracencare,Zayful kampar,1,"Aplikasi Sampah. Sebelumnya bisa login, setelah update tak bisa masuk sama sekali.",2025-10-06 03:22:35
com.telkom.tracencare,Ferdy Yohanes,5,ok,2025-10-04 04:17:50
com.telkom.tracencare,Awalia Putri Cahyani,1,pilih mulu tpi gk bisa milih load trs. gk bisa masuk. unistal berkali2 sama aja. semua apk buatan pemerinth gk ad yg bener,2025-10-04 02:49:53
com.telkom.tracencare,TAUFIK RINALDI,5,Good,2025-10-03 14:19:35
com.telkom.tracencare,Vaporista_Ferdiansyah Rizky Arulian,1,"mau login,permintaan ga valid terus padahal kode dah sesuai",2025-10-03 09:13:13
com.telkom.tracencare,Fitri R,2,"Tolong pihak terkait memperbaiki aplikasi ini, ini menurut pengalaman saya sangat buruk keamannya, hanya dengan modal tahu nik bisa membuka aplikasi ini, jadi siapapun bisa buka, aneh sekali. Dan sering sekali gangguan, fitur tidak muncul, ini aplikasi pemerintah kan? tolong lebih serius diperhatikan",2025-10-03 05:00:16
com.telkom.tracencare,Muhammad Fikri Amrullah,1,"aplikasi sampah login bolak balik buntu server error, makanya uang ngembangin aplikasi jangan di korupsi biar maksimal tolol",2025-10-03 04:34:04
com.telkom.tracencare,Umam Bonjol,1,"apk gak guna bet, loading lama baget sinyal juga bagus apk lemot",2025-10-03 01:32:22
com.telkom.tracencare,Muhamad Haikal,1,"gajelas kenapa gabisa login saya udah CKG di puskesmas tapi gapernah muncul hasilnya dari puskesmas nya pun gaada konfirmasi apa-apa ke nomor wa saya, katanya program unggulan presiden tapi pelayanan nya jelek aplikasi nya eror terus, pastiin ga jadi akun judi online lagi ya min, awalnya seneng ada program CKG ulang tahun ini tapi pas coba dan rasain experience nya wah mantap bgt program unggulan presiden ini mantap bgt wkwkwk",2025-10-02 22:30:43
com.telkom.tracencare,Jalal Kic,1,"hanying APK kok gini amat ya, ruwet",2025-10-02 18:42:01
com.telkom.tracencare,Rosita,1,"mau coba daftar cek kesehatan gratis, tapi gak bisa2.. sudah coba berkali2 beda jam beda hari tetap masih gak bisa.. sebenarnya program nya masih ada gak sih????",2025-10-02 14:20:58
com.telkom.tracencare,Fajar Ruhunussa,2,tolong perbaiki sdh coba berulang kali tetap tidak login dengan IKD,2025-10-02 05:32:13
com.telkom.tracencare,Teguh imam Setia rizeki,1,"gak jelas, daftar brrkali2 giliran login salah kesalahan terus, maksudnya apa coba? trus fungsi ngelink sama KTP Digital apa coba kalau gak terhubung2 Berjam jam? ancur tolong perbaiki, jangan cuma bisa buat program tapi gak bisa jalanin dengan baik, kamu selaki wali Murid pening banget sama gebrakan2 para Mentri2 ini. ada aja gitu loh suruh un instal, hapus ini dan itu, yg salah tuh bukan dari kami nya, server Lo yg BUTUT jirrrrr. lu koreksi itu tiap komentar semua udah nututi apa yg di maksu",2025-10-02 04:45:17
com.telkom.tracencare,Nur Hasanah,5,Sangat bermanfaat untuk cek kesehatan dini,2025-10-02 03:25:07
com.telkom.tracencare,Lusi Alvita,1,"Saya ingin mencoba cek kesehatan gratis bulan ini karena saya ulang tahun bulan ini. Tapi kenapa saat saya mengecek aplikasi ini, saya sudah dibilang selesai tes kesehatan pada tanggal 24 agustus 2025 yang saat itu saya masih tetep di rumah saya dan juga nomor yang dicantumkan ditiket tidak sesuai dengan nomor whatsaap saya.",2025-10-01 15:06:44
com.telkom.tracencare,Pamswakarsa 201,1,buggggg,2025-10-01 10:27:57
com.telkom.tracencare,Sunarsih Sunarsih,1,"aplikasi ini lama lama kayak nya tidak ada guna nya,Satu keluarga tidak vaksin saja aman aman saja ,Alhamdulillah,justru yang vaksin mudah sakit2an",2025-10-01 06:49:05
com.telkom.tracencare,Murni Br Surbakti,1,Aplikasi ini banyak masalah yaitu pin sudah benar saya masukkan saat ingin login pin tidak sesuai padahal sudah pas yg saya buat,2025-10-01 03:30:38
com.telkom.tracencare,PT. KALTIM PRIMA COAL,1,aplikasi rusak lebih bagus peduli lindungi saya mau liat sertifikat vaksin tapi belum vaksin padahal saya vaksin udah 2x mohon bantuannya dan jangan bebanin rakyat pak,2025-10-01 00:52:41
com.telkom.tracencare,EDY EFRI,3,"kenapa vaksin Polio + Mininghitis saya tidak otomatis tertampil? apakah karena saya vaksin di faskes secara mandiri? dan tidak lewat pemesanan di aplikasi ini? jika iya, bagaimana cara menampilkan Sertifikat yang sudah terbit ke aplikasi ini?",2025-10-01 00:40:17
com.telkom.tracencare,Ferzal Wijaya,1,susah sekali log in,2025-09-30 23:11:15
com.telkom.tracencare,Syafrudin Jaya,1,"aplikasi ny ga jelas , belom tgl ulang tahun tiketnya ga bisa d ubah . malah diketerangan nya terimaksh sudah cek kesehatan padahal belom sama sekali .aneh aplikasi nya .",2025-09-30 12:06:08
com.telkom.tracencare,Ekky Ekky,1,"sudah coba ikuti arahan admin akun satu sehat : hapus memori , hapus data, uninstall, tunggu beberapa saat, baru install lagi. tetap saja tidak bisa akses. saya coba masuk dg lupa pin pun tidak bisa. padahal saat awal aplikasi dulu launching bisa diakses. Tapi setelah ada update dari thn lalu mulai tdk bisa digunakan sampai sekarang. Ini mau coba CKG untuk anak sekolah padahal.",2025-09-30 09:31:44
com.telkom.tracencare,Situn Elysa,5,Bagus,2025-09-30 08:07:58
com.telkom.tracencare,BUDI YUDISTIRA,1,"Harus verifikasi ke faskes, tapi di faskes petugasnya gak faham",2025-09-30 06:10:28
com.telkom.tracencare,Bang Sutan,5,bagus,2025-09-30 04:34:45
com.telkom.tracencare,Ravita Oktavia,1,"mau daftar pemeriksaan, udah input data semua tinggal klik selesai ko ada tulisan ""alasan ganti jadwal pemeriksaan"". ya ga ada alasan wong ga mau ganti tanggal. tampilan juga semprawut si susah dipahami",2025-09-30 03:13:49
com.telkom.tracencare,Apin Alpian,5,Sangat puas dengan pelayanan,2025-09-29 13:13:44
com.telkom.tracencare,Raden Mardian,5,Mantab Tabbbb,2025-09-29 11:36:29
com.telkom.tracencare,Aji,1,Bisa gak sih ga nyusahin rakyat ? mo ngecek kartu sehat aja susahnya minta ampun .,2025-09-29 09:30:33
com.telkom.tracencare,Dion Not codeblu,1,"saya sangat susah untuk login, setelah saya kehilangan nomor hp dan Gmail, harus nya cukup dengan foto e-KTP kita gampang untuk aksesnya",2025-09-29 09:28:37
com.telkom.tracencare,el yaza,1,"aplikasi bejaddd,gajelass poll",2025-09-29 05:55:54
com.telkom.tracencare,Agus Leo Firdaus,5,baik,2025-09-29 05:21:13
com.telkom.tracencare,Sunarto Guru,5,dengan adanya hari jantung semoga kita sehat dalam lindungan Allah...Amin,2025-09-29 03:26:11
com.telkom.tracencare,Marabunta Karata,5,ok,2025-09-29 01:28:48
com.telkom.tracencare,Bang bubung Bubung,5,bagus aplikasi ini,2025-09-28 21:42:35
com.telkom.tracencare,Mai Lina,5,ok,2025-09-28 10:20:38
com.telkom.tracencare,susila utama,2,tidak bisa dibuka,2025-09-28 04:26:53
com.telkom.tracencare,Aljufri Maulana,5,bagus,2025-09-27 12:25:00
com.telkom.tracencare,Arini Izza Fuady,2,"aplikasi gajelas, mau lihat hasil pemeriksaan dan melengkapi data diri tapi gabisa kesubmit karena gaada tombol selesainya di domisili terserah deh cape",2025-09-27 08:29:40
com.telkom.tracencare,rumah tinggal,2,saya klik cek pemeriksaan gratis tidak bisa muncul hasilnya. mohon solusinya,2025-09-27 02:38:35
com.telkom.tracencare,Mashudi Udien,5,ok,2025-09-26 18:02:43
com.telkom.tracencare,Muhammad Omar,4,"cek kesehatan gratis cukup memuaskan, tapi pemeriksaan kurang lengkap. asam urat dan kolesterol tidak ada",2025-09-26 09:57:30
com.telkom.tracencare,Jagau Ridwan,1,saya sudah masukan kode verifikasi dengan benar berkali kali tapi masih saja tidak valid,2025-09-26 08:59:54
com.telkom.tracencare,ALI ANAND,1,sertifikat saya di app pedulilindungi telah hilang sudah login ke satusehat tapi sertifikatnya tidak ada. gimana saya buat daftar kerja,2025-09-26 01:12:16
com.telkom.tracencare,grace kawengian,1,mau login kembali tidak bisa. coba uninstall trus instal lagi tetap tidak bisa masuk,2025-09-25 23:21:21
com.telkom.tracencare,Lista Nurohmah,4,Aplikasi satu sehat mobile nya fiturnya lengkap,2025-09-25 14:56:06
com.telkom.tracencare,Kabur Aja dulu,1,apk tidak berguna,2025-09-25 11:16:18
com.telkom.tracencare,Iruza,1,aplikasi pemerintah ini selalu apalah gabisa di download blo9!!!,2025-09-25 09:48:21
com.telkom.tracencare,Ezza Pradita,1,"aplikasi sakit, tombol tiket pemeriksaannya gabisa di pencet, gajelas",2025-09-25 09:31:34
com.telkom.tracencare,Jar Nuzi,5,Alhamdulillah untuk jaga-jaga,2025-09-25 09:07:38
com.telkom.tracencare,Stefan Timothi,1,"Susah login, kode otp di gmail/wa terbaca tidak valid terus.",2025-09-25 07:18:33
com.telkom.tracencare,Rafi Kurniawan,1,gabisa login kocak padahal udah bikin akun,2025-09-25 06:57:47
com.telkom.tracencare,ABDUL ROHMAN,1,aplikasi gak jelas,2025-09-25 06:06:05
com.telkom.tracencare,Hudi Ermanto,1,Aplikasi TOLOL,2025-09-25 03:16:46
com.telkom.tracencare,Jangan kepo Ahhh,2,"gajelas bgt nih aplikasi, padahal ada fitur login lewat ikd tapi di coba berkali-kali malah gagal terus. gajelas bgttttt",2025-09-25 01:20:20
com.telkom.tracencare,Radit & Aqil wardhana,3,"mau masuk saja susah sekali, sudah coba ganto nomer HP ganti email setiap masukkan kode verifikasi tetap tidak bisa terus tidak tahu kenapa sudah uninstal masuk lagi uninstal lagi coba masuk lagi tetap gak bisaa",2025-09-25 01:00:50
com.telkom.tracencare,Jennie Alvina Lecoan,1,"mau login aja susahnya yaampun, ini tidak valid, itu tidak valid, gimana mau pakainya klo login aja ga bisa?",2025-09-25 00:01:19
com.telkom.tracencare,Yati Suparniyati,3,aplikasi satu sehat mengapa saya tidak bisa bpk/ibu tolong bantuan nya,2025-09-24 15:56:38
com.telkom.tracencare,Kamila Santiono,1,susah buat login sumpah,2025-09-24 13:14:02
com.telkom.tracencare,Kylan Lin,1,"niat bikin applikasi dak sih, sia2 dana nya. buang2 duit aja. cari progammer yg bener dong, masa pemakaian nasional programernya ecek2. jgn sampai dana applikasi milyaran hasil kayak ratusan ribu",2025-09-24 13:10:17
com.telkom.tracencare,Arif syahbani,3,"Kenapa sertifikat vaksinasi disini sama vaksin luar negeri saya ko engga terdaftar, kan waktu diapk peduli lindungi saya sudah terdaftar. harusnya data kalo diganti data penduduk tersebut jangan dihapuskan, soalnya saya juga butuh data tsb.",2025-09-24 11:12:34
com.telkom.tracencare,Astrean RP (boi),1,untuk sertifikat imunisasi anak saya kenapa tidak muncul ya? padahal dari Fasyankes sudah upload semua imunisasi anak. saya sudah komplain di aplikasi ini sejak kamis tgl 18 Sep 2025 hingga sekarang tidak ada kejelasan. upload bukti juga sudah saya upload,2025-09-24 11:03:18
com.telkom.tracencare,San Axel,1,"error, gak bisa masukin otp buat ganti nomer, otentikasi NIK digital nggak respon loading terus",2025-09-24 06:17:42
com.telkom.tracencare,M Nurul Faizin,1,mantap apk GAGUNA 🤘,2025-09-24 04:03:23
com.telkom.tracencare,Ilham Hanif 8C / 9,1,gabut,2025-09-24 03:22:54
com.telkom.tracencare,Michael Panji Prasetya,1,"parah pakek banget mosok seketika data saya berubah, mau ke puskesmas cek kesehatan datanya berubah semua, sistemnya parah, IT nya tolong perbaiki segera",2025-09-24 02:10:53
com.telkom.tracencare,Mhd Yns,1,"sangat mengecewakan, padahal mau download surat vaksin doang tpi GK bisa.udah beberapa kali,tetep gak bisa download.",2025-09-23 13:48:22
com.telkom.tracencare,Muhammad Furqan,2,saya tidak bisa unduh sertifikat vakasin 1 dan 2 selalu gagal tolong admin berikan solusi untuk bisa unduh sertifikat nya,2025-09-23 11:52:50
com.telkom.tracencare,Dwi Agung,5,ok,2025-09-23 04:54:55
com.telkom.tracencare,Dika Ndut's,1,Masa data pribadi kok ngga bisa dirubah sihh😴😴😴,2025-09-22 16:08:31
com.telkom.tracencare,Anam Khoir,1,kanapa setiap masuk gak bisa padahal sudah benar semua sandinya mohon di kasih solusi kok ngebug terus,2025-09-22 15:55:27
com.telkom.tracencare,Ifa Haechan,1,jelek bangetttt plisss saya mau pesen tiket fitur nya ga bica ditekan,2025-09-22 14:58:59
com.telkom.tracencare,gustia maulini,1,terkahir menggunakan aplikasi ini saat vaksin th 2022 lalu..bru buka aplikasi lg hr ini 22 sept 2025. tp ad riwayat pemerksaan kesehatan di puskesmas PARAK KARAKAH tgl 23 juni 2025 padahal saya terkhir k padang th 2017..satu sehat benar bisa mengakses data pribadi kita sesuka hati kah?kok bisa2 nya menggunakan data saya utk program pemeriksaan gratis anda?,2025-09-22 10:42:15
com.telkom.tracencare,Muhammad Rivancong,1,apk ngbug stuck di jenjang,2025-09-22 04:59:33
com.telkom.tracencare,Dendi Satria maulna,1,jenjang pendidikan nya woi ngebug,2025-09-22 04:59:07
com.telkom.tracencare,Surya Cipta,1,app nya bagus bgt bikin saya jadi sehat walafiat,2025-09-22 03:43:00
com.telkom.tracencare,joen syahfira,5,sangat membantu kita semua. aplikasi ini,2025-09-22 02:29:57
com.telkom.tracencare,jharbi arfa,1,"aplikasi busuk, gak Bisa update pekerjaan",2025-09-22 02:28:05
com.telkom.tracencare,Andhika Guntur,1,ui nya duh :(((,2025-09-22 01:30:02
com.telkom.tracencare,Nur Diana Mediawati,1,aplikasi anehh mau masukin kode udh bener malah ngga valid apa coba woiiiii gila ini yg buat apk,2025-09-22 01:04:26
com.telkom.tracencare,Widiati Suyadi,1,"tidak bisa mengakses aplikasi setiap dibutuhkan, loading lambat",2025-09-21 15:25:12
com.telkom.tracencare,Muhammad Andika Khotibul Umam,4,cocok,2025-09-21 15:18:43
com.telkom.tracencare,Jere Lovecat,1,"saya pilih pekerjaan saya adalah sebagai pelajar, namun saat saya ingin mengisi lokas tidak bisa mencari lokasi tempat domisili saya, APLIKASINYA GIMANA?",2025-09-21 08:05:11
com.telkom.tracencare,Samian Mian,5,payah..... habis pembaruan dak bisa dibuka..kalau bikin aplikasi yg bender,2025-09-21 05:33:02
com.telkom.tracencare,Totok Maryanto,1,login ajh bermasalah perbaikin nih ga jelas bener,2025-09-21 03:53:15
com.telkom.tracencare,asrosa _,1,"tidak bisa masuk, sudah input berbagai macam pin. lupa pin pun ga bisa masukin kode verifikasi lewat hape/email,kirim ulang jg gak bisa. udah daftar lagi, nomor hape/email sudah terpakai jd gak bisa.. ini mau dipakai apa ndak sih apk nya?",2025-09-21 00:06:03
com.telkom.tracencare,Farid Abdul,1,aplikasi gak bermutu udah berapa kali login gagal terus padahar code verifikasi sudah benar sesuai yg di kirim di email,2025-09-20 07:21:06
com.telkom.tracencare,Jekri Hernando,1,ga bisa login padahal akun nya udh benar,2025-09-20 06:02:25
com.telkom.tracencare,Zyk Farhad Arisy,1,mau saya verifikasi profil ke puskesmas terdekat tapi yg terjadi malah bilang gak usah verifikasi profil ini kalau mau cek kesehatan bisa lgsg. lalu kan ada perubahan aplikasi ikd. mungkin verifikasi nya bisa diperbaharui lagi,2025-09-20 01:58:08
com.telkom.tracencare,Pipih Mardiyana,1,sangat buruk susah login,2025-09-19 12:52:16
com.telkom.tracencare,naning,1,aplikasi bosok..... setiap apl dr pmernth kenapa rata2 bosok?,2025-09-19 08:29:07
com.telkom.tracencare,Restu Agil Purnomo Adi,1,"Ini nggak bener ini, ada notifikasi di WA ""Pendaftaran Pemeriksaan Kesehatan Gratis (PKG) telah berhasil"" atas nama orang lain. Kayaknya petugas SATUSEHAT mendaftarkan orang lain pake nomor orang lain juga. Saya login di aplikasi ini, datanya saya. Tapi ini di notifikasi kok data atas nama orang lain.",2025-09-19 04:15:39
com.telkom.tracencare,Aira Rain,1,"ga bisa login, cape banget gusti",2025-09-19 02:51:30
com.telkom.tracencare,Nindi Alda Faora,1,buruk sekali saya masuk apknya dan langsung berubah gajelas tulisannya setelah ketik nomor nik!,2025-09-19 01:43:02
com.telkom.tracencare,AR Gaming,2,"tolong diperbaiki data kecamatan di kubu raya ada 9 di aplikasi cuma 6. parahnya ibukota kecamatan kubu raya yaitu sungai raya malah tidak ada di daftar. yg belum ada sungai raya, teluk pakedai, terantang. jika sudah ada bintang 🌟 saya tambah.",2025-09-18 14:15:40
com.telkom.tracencare,Erni Pamungkas,2,app gak mendukung susah login pdhl data lengkap,2025-09-18 13:42:48
com.telkom.tracencare,Ganefo Husain,5,ok,2025-09-18 08:18:29
